ids,smiles,C00073,C00078,C00079,C00082,C00235,C00341,C00353,C00448,C01789,C03506,C00047,C00108,C00187,C00148,C00041,C00129,C00062,C01852,C00049,C00135,C00223,C00509,C00540,C01477,C05903,C05904,C05905,C05908,C09762,inchikey,inchikey_wo_last
C00051961,C12=C(C=C3C(=C1)OCO3)CC[N+](C2([H])CC4=CC(=C(C=C4)OC)OC)(C)C,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MUXHEYZUYGHZLN-UHFFFAOYSA-N,MUXHEYZUYGHZLN-UHFFFAOYSA-
C00052012,C12=C(OCO1)C=C3C(=C2)C4[N+](CC3)(CC5=C(C4)C=CC(=C5OC)O)C,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UTUGYZCGZXJEHE-UHFFFAOYSA-O,UTUGYZCGZXJEHE-UHFFFAOYSA-
C00052009,C1(=C(OC)C=C2C(=C1)C3([N+](CC2)(C)CC4=C(C3)C=CC5=C4OCO5)[H])O,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZSVRMMHWRKJTEM-UHFFFAOYSA-O,ZSVRMMHWRKJTEM-UHFFFAOYSA-
C00052013,C12=C(OCO1)C=C3C(=C2)C4[N+](CC3)(CC5=C(C4)C=CC(=C5OC)OC6OC(C(C(C6O)O)O)CO)C,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OGFMYWHFBRDKIQ-UHFFFAOYSA-N,OGFMYWHFBRDKIQ-UHFFFAOYSA-
C00024623,C12=C(C(=C3C(=C1[H])C(C(C4(C3(N(C(C5=C4C(=C(C6=C5OC(O6)([H])[H])[H])[H])([H])[H])C([H])([H])[H])[H])[H])(O[H])[H])([H])[H])[H])OC(O2)([H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GHKISGDRQRSCII-UHFFFAOYSA-N,GHKISGDRQRSCII-UHFFFAOYSA-
C00028716,C12=C(C(=C3C(=C1[H])C4(C(C(C3([H])[H])(O[H])[H])(C5=C(C(N4[H])([H])[H])C6=C(C(=C5[H])[H])OC(O6)([H])[H])[H])[H])[H])OC(O2)([H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DBJHCHBDQALOAS-UHFFFAOYSA-N,DBJHCHBDQALOAS-UHFFFAOYSA-
C00052015,C12=C(C(=C(C=C1)OC)O)CN3C(C2)C=4C(CC3)=CC5=C(C4)OCO5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PQECCKIOFCWGRJ-UHFFFAOYSA-N,PQECCKIOFCWGRJ-UHFFFAOYSA-
C00001874,C1(=C(C(=C(C2=C1C=3[N+](C(C2([H])[H])([H])[H])=C(C4=C(C3[H])C(=C(C(=C4OC([H])([H])[H])OC([H])([H])[H])[H])[H])[H])[H])O[H])OC([H])([H])[H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MXTLAHSTUOXGQF-UHFFFAOYSA-O,MXTLAHSTUOXGQF-UHFFFAOYSA-
C00052007,C1(=CC=C(C=C1)OC)CC2C3=C(CCN2C)C=C(C(=C3)O)OC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DLDZDBDYUZLISX-UHFFFAOYSA-N,DLDZDBDYUZLISX-UHFFFAOYSA-
C00025937,[N+]1(C(C2=C(C(=C(C(=C2[H])O[H])OC([H])([H])[H])[H])C(C1([H])[H])([H])[H])(C(C3=C(C(=C(C(=C3[H])[H])O[H])[H])[H])([H])[H])[H])(C([H])([H])[H])C([H])([H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLWOXNLVWMXBRD-UHFFFAOYSA-O,CLWOXNLVWMXBRD-UHFFFAOYSA-
C00051996,C12=C(C=C(C(=C1)O)OC)CC[N+](C2([H])CC3=CC=C(C=C3)OC)(C)C,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XZKXYJMKAXXBDY-UHFFFAOYSA-O,XZKXYJMKAXXBDY-UHFFFAOYSA-
C00051994,C1(=C(C=C2C(=C1)C3(CC=4C(=CC(=C(C4)OC)O)C(C2)(N3C)[H])[H])O)OC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JLYWCHLTLCGOMW-UHFFFAOYSA-N,JLYWCHLTLCGOMW-UHFFFAOYSA-
C00025400,C1(=C(C(=C2C(=C1[H])C(C3(C4=C(C(C2(N3C([H])([H])[H])[H])([H])[H])C(=C(C(=C4[H])OC([H])([H])[H])OC([H])([H])[H])[H])[H])([H])[H])[H])OC([H])([H])[H])O[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WVHCKSAXAXNGBF-UHFFFAOYSA-N,WVHCKSAXAXNGBF-UHFFFAOYSA-
C00001855,C12=C(C(=C3C(=C1[H])OC(O3)([H])[H])[H])C(C4(C5=C(C(C2(N4C([H])([H])[H])[H])([H])[H])C(=C(C(=C5[H])OC([H])([H])[H])OC([H])([H])[H])[H])[H])([H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YTZIQRTXKBDFKM-UHFFFAOYSA-N,YTZIQRTXKBDFKM-UHFFFAOYSA-
C00052011,C12=C(C3CC4=C(C(C1)[N+]3(C)C)C=C5C(=C4)OCO5)C=C(C(=C2)OC)OC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GPXAHRFDWKOAKW-UHFFFAOYSA-N,GPXAHRFDWKOAKW-UHFFFAOYSA-
C00051872,C1(=C(C=C2C(=C1)CCNC2(CC3(C(C(OC)=O)=COC(C3([H])C=C)OC4OC(C(C(C4O)O)O)CO)[H])[H])O)O,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTAVTRZTGFLKSC-UHFFFAOYSA-N,MTAVTRZTGFLKSC-UHFFFAOYSA-
C00028162,C1(OC(=C2C(C1(C(=C([H])[H])[H])[H])(C(C3(N(C2=O)C(C(C4=C3C(=C(C(=C4[H])O[H])O[H])[H])([H])[H])([H])[H])[H])([H])[H])[H])[H])(OC5(C(C(C(C(O5)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(O[H])[H])[H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ODZVWJRTEQQVCO-UHFFFAOYSA-N,ODZVWJRTEQQVCO-UHFFFAOYSA-
C00051873,C1(=C(C=C2C(=C1)CCNC2(CC3(C(C(OC)=O)=COC(C3([H])C=C)OC4OC(C(C(C4O)O)O)CO)[H])[H])O)O,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTAVTRZTGFLKSC-UHFFFAOYSA-N,MTAVTRZTGFLKSC-UHFFFAOYSA-
C00027342,C1(=C2C(=C(C(=C1O[H])O[H])[H])C(C(N3C2(C(C4(C(C3=O)=C(OC(C4(C(=C([H])[H])[H])[H])(OC5(C(C(C(C(O5)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(O[H])[H])[H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ODZVWJRTEQQVCO-UHFFFAOYSA-N,ODZVWJRTEQQVCO-UHFFFAOYSA-
C00027550,C1(OC(=C2C(C1(C(=C([H])[H])[H])[H])(C(C3(N(C2=O)C(C(C4=C3C(=C(C(=C4[H])OC([H])([H])[H])O[H])[H])([H])[H])([H])[H])[H])([H])[H])[H])[H])(OC5(C(C(C(C(O5)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(O[H])[H])[H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCYNGTTVQNJTCV-UHFFFAOYSA-N,BCYNGTTVQNJTCV-UHFFFAOYSA-
C00001778,C1(=C(C(=C2C(=C1[H])C(C(N3C2(C(C(C(C3([H])[H])([H])C(C([H])([H])[H])([H])[H])(C(C4(N(C(C(C5=C4N(C6=C5C(=C(C(=C6[H])[H])O[H])[H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])([H])[H])[H])([H])[H])([H])[H])[H])OC([H])([H])[H])OC([H])([H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JRVWIILYWSBUMC-UHFFFAOYSA-N,JRVWIILYWSBUMC-UHFFFAOYSA-
C00001805,C1(=C(C2=C(C(=C1OC([H])([H])[H])O[H])C(C(N3C2([H])C(C(C(C3([H])[H])([H])C(C([H])([H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])OC([H])([H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XSVPAFFFUXUOEM-UHFFFAOYSA-N,XSVPAFFFUXUOEM-UHFFFAOYSA-
C00026848,C1(=C(C(=C2C(=C1[H])N(C3=C2C(C(N(C3([H])C(C4(C(C(N5C(C4([H])[H])(C6=C(C(C5([H])[H])([H])[H])C(=C(C(=C6[H])OC([H])([H])[H])OC([H])([H])[H])[H])[H])([H])[H])(C(C([H])([H])[H])([H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])[H])[H])[H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AVJZNOIWPGXYKM-UHFFFAOYSA-N,AVJZNOIWPGXYKM-UHFFFAOYSA-
C00001796,C1(=C(C(=C2C(=C1O[H])C(C(N3C2(C(C(C(C3([H])[H])([H])C(C([H])([H])[H])([H])[H])(C(C4([H])C5=C(C6=C(N5[H])C(=C(C(=C6[H])[H])[H])[H])C(C(N4[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])[H])([H])[H])([H])[H])[H])OC([H])([H])[H])OC([H])([H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BZIKDLPHKDIUHH-UHFFFAOYSA-N,BZIKDLPHKDIUHH-UHFFFAOYSA-
C00051868,C1(=COC(C(C1CC2[N+](CCC=3C2=CC(=C(C3)OC)O[H])([H])[H])C=C)OC4OC(C(C(C4O[H])O[H])O[H])CO[H])C(=O)OC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAMBZZTUDRDYEE-UHFFFAOYSA-O,BAMBZZTUDRDYEE-UHFFFAOYSA-
C00027472,C1(=C(C(=C2C(=C1[H])C3(N(C(C2([H])[H])([H])[H])C(C(C(C3([H])[H])(C(C([H])=O)([H])[H])[H])(C(C([H])([H])[H])([H])[H])[H])([H])[H])[H])[H])OC([H])([H])[H])OC([H])([H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBVFHYCHEWCGBH-UHFFFAOYSA-N,BBVFHYCHEWCGBH-UHFFFAOYSA-
C00001408,C1(=C(C(=C(C(=C1O[H])[H])C(C(N([H])[H])([H])[H])([H])[H])[H])[H])O[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VYFYYTLLBUKUHU-UHFFFAOYSA-N,VYFYYTLLBUKUHU-UHFFFAOYSA-
C00038322,C1(=C(C(=C2C(=C1[H])C3(N(C(C2([H])[H])([H])[H])C(C(C(C3([H])[H])(C(C4(N(C(C(C5=C4C(=C(C(=C5[H])O[H])O[H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])(C(C([H])([H])[H])([H])[H])[H])([H])[H])[H])[H])OC([H])([H])[H])OC([H])([H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HGQNZTBYUKKJLH-UHFFFAOYSA-N,HGQNZTBYUKKJLH-UHFFFAOYSA-
C00001835,C12(N(C(C(C3=C1C(=C(C(=C3[H])OC([H])([H])[H])OC([H])([H])[H])[H])([H])[H])([H])[H])C(C(C(C2([H])[H])(C(C4(N(C(C(C5=C4C(=C(C(=C5[H])O[H])OC([H])([H])[H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])([H])C(C([H])([H])[H])([H])[H])([H])[H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DTGZHCFJNDAHEN-UHFFFAOYSA-N,DTGZHCFJNDAHEN-UHFFFAOYSA-
C00001849,C1(=C(C(=C(C2=C1C3(N(C(C2([H])[H])([H])[H])C(C(C(C3([H])[H])(C(C4(N(C(C(C5=C4C(=C(C(=C5[H])OC([H])([H])[H])OC([H])([H])[H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])([H])C(C([H])([H])[H])([H])[H])([H])[H])[H])[H])OC([H])([H])[H])OC([H])([H])[H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUVVAXYIELKVAI-UHFFFAOYSA-N,AUVVAXYIELKVAI-UHFFFAOYSA-
C00051867,C1(=C(C=C2C(=C1)CCNC2CC3C(=CCC(C3C=C)OC4C(C(C(C(O4)CO)O)O)O)C(OC)=O)O)OC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTHVWOYIZWECDG-UHFFFAOYSA-N,MTHVWOYIZWECDG-UHFFFAOYSA-
C00027771,C1(=C(C(=C2C(=C1[H])C(N(C(C2([H])[H])([H])[H])C(C([H])([H])[H])=O)(C(C3(C(=C(OC(C3(C(=C([H])[H])[H])[H])(OC4(C(C(C(C(O4)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(O[H])[H])[H])[H])[H])C(=O)OC([H])([H])[H])[H])([H])[H])[H])[H])OC([H])([H])[H])O[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATLQWGMCZKUALF-UHFFFAOYSA-N,ATLQWGMCZKUALF-UHFFFAOYSA-
C00001868,C1(N(C(C(C2=C1C(=C(C(=C2[H])O[H])O[H])[H])([H])[H])([H])[H])C(C([H])([H])[H])=O)([H])C(C3(C(C(=O)OC([H])([H])[H])=C(OC(C3(C(=C([H])[H])[H])[H])(OC4(C(C(C(C(O4)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(O[H])[H])[H])[H])[H])[H])([H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QISXROCIXKXUPS-UHFFFAOYSA-N,QISXROCIXKXUPS-UHFFFAOYSA-
C00051869,C1(=C(C=C2C(=C1)CCNC2CC3C(=CCC(C3C=C)OC4C(C(C(C(O4)CO)O)O)O)C(OC)=O)OC)O,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MHCFNDSLUBHGSC-UHFFFAOYSA-N,MHCFNDSLUBHGSC-UHFFFAOYSA-
C00044487,C=1(C(=C(C2=C(C1[H])C(N(C(C2([H])[H])([H])[H])C(=O)C([H])([H])[H])(C(C3(C(C(OC(=C3C(=O)OC([H])([H])[H])[H])(OC4(OC(C(C(C4(O[H])[H])(O[H])[H])(O[H])[H])(C(O[H])([H])[H])[H])[H])[H])(C(=C([H])[H])[H])[H])[H])([H])[H])[H])[H])O[H])OC([H])([H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MMDKNWPBIGPCLV-UHFFFAOYSA-N,MMDKNWPBIGPCLV-UHFFFAOYSA-
C00051865,C=12C(=CC(=C(C1)O[H])OC)C3(N(CC2)C(C=4C(C3)(C(C(OC4)OC5OC(C(C(C5O[H])O[H])O[H])CO[H])C=C)[H])=O)[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMQSGTQSQZGJOG-UHFFFAOYSA-N,UMQSGTQSQZGJOG-UHFFFAOYSA-
C00051871,C1=C(C(=CC2=C1CCN3C2(CC(C(C3)(CC)[H])(CC=O)[H])[H])OC)O,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DKZHLXJZJWCGBM-UHFFFAOYSA-N,DKZHLXJZJWCGBM-UHFFFAOYSA-
C00051870,C1=C(C(=CC2=C1CCN3C2(CC(C(C3)(CC)[H])(CC4([H])NCCC5=C4C=C(C(=C5)O)O)[H])[H])OC)O,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GVSXPJZXAYBDDI-UHFFFAOYSA-N,GVSXPJZXAYBDDI-UHFFFAOYSA-
C00051992,C12=C(C=C(C(=C1)OC)O)CCN3C2(CC(C(C3)(CC)[H])([H])CC4(NCCC5=C4C=C(C(=C5)O)OC)[H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZLKKQJYXMVJOCL-UHFFFAOYSA-N,ZLKKQJYXMVJOCL-UHFFFAOYSA-
C00051864,C1=C2C(=CC(=C1O)OC)CCN3C2(CC(C(C3)CC)CC(=O)[H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZMIUDPUOTLDSHP-UHFFFAOYSA-N,ZMIUDPUOTLDSHP-UHFFFAOYSA-
C00051863,C1=C(C(=CC2=C1CCN3C2(CC(C(C3)(CC)[H])(CC4([H])NCCC5=C4C=C(C(=C5)O)O)[H])[H])O)OC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZUQMSDOVLNOKGW-UHFFFAOYSA-N,ZUQMSDOVLNOKGW-UHFFFAOYSA-
C00027245,C1(=C(C(=C2C(=C1[H])C(C(N3C2(C(C(C(C3([H])[H])(C(C([H])([H])[H])([H])[H])[H])(C(C4(N(C(C(C5=C4C(=C(C(=C5[H])O[H])OC([H])([H])[H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])([H])[H])[H])([H])[H])([H])[H])[H])O[H])OC([H])([H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QBNRQKFLWJOWBD-UHFFFAOYSA-N,QBNRQKFLWJOWBD-UHFFFAOYSA-
C00001798,C1(=C(C(=C2C(=C1[H])C(C(N3C2(C(C4(C(C3=O)=C(OC(C4(C(=C([H])[H])[H])[H])([H])OC5(C(C(C(C(O5)(C(O[H])([H])[H])[H])(O[H])[H])(O[H])[H])(O[H])[H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])[H])O[H])OC([H])([H])[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCYNGTTVQNJTCV-UHFFFAOYSA-N,BCYNGTTVQNJTCV-UHFFFAOYSA-
C00051874,C=1(C=CC2=C(C1O)CN3C(C2O)(C(CN(C3=O)C([H])[H])O)[H])O,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AYDPOPRKOLTSBC-UHFFFAOYSA-N,AYDPOPRKOLTSBC-UHFFFAOYSA-
C00051875,C=1(C=2C(C(C(C1)=O)=O)=CN=C3C2N(C(CC3O[H])C(=O)O[H])[H])O[H],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UQCMMCKISQFOFC-UHFFFAOYSA-N,UQCMMCKISQFOFC-UHFFFAOYSA-
C00001403,N(C(C(C(C(C(N([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VHRGRCVQAFMJIZ-UHFFFAOYSA-N,VHRGRCVQAFMJIZ-UHFFFAOYSA-
C00051882,C(CCCCN([H])[H])(=O)[H],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SZBGXBOFCGNPEU-UHFFFAOYSA-N,SZBGXBOFCGNPEU-UHFFFAOYSA-
C00051884,C1CCN2C(C1)C(CCC2)COC(C=CC=3C=CC(=CC3)O)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IZIOGYPZZKPZLM-UHFFFAOYSA-N,IZIOGYPZZKPZLM-UHFFFAOYSA-
C00007678,C1(C(C(N2C(C1([H])[H])(C(C(C(C2([H])[H])([H])[H])([H])[H])(C(O[H])([H])[H])[H])[H])([H])[H])([H])[H])([H])[H],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HDVAWXXJVMJBAR-UHFFFAOYSA-N,HDVAWXXJVMJBAR-UHFFFAOYSA-
