reaction_id,pathway_id,left,right
R11329,map00860,C00080,C14818
R03222,map00860,C01079,C02191
R03222,map00860,C01079,C00027
R03222,map00860,C00007,C02191
R03222,map00860,C00007,C00027
R04972,map00860,C05766,C05768
R04972,map00860,C05766,C00011
R05223,map00860,C00194,C06510
R05223,map00860,C00194,C05775
R05223,map00860,C00144,C06510
R05223,map00860,C00144,C05775
R06558,map00860,C06508,C06509
R06558,map00860,C06508,C00035
R06558,map00860,C00044,C06509
R06558,map00860,C00044,C00035
R10510,map00860,C00032,C20667
R10510,map00860,C00032,C14818
R10510,map00860,C00032,C00067
R10510,map00860,C00032,C00028
R10510,map00860,C00032,C00001
R10510,map00860,C00030,C20667
R10510,map00860,C00030,C14818
R10510,map00860,C00030,C00067
R10510,map00860,C00030,C00028
R10510,map00860,C00030,C00001
R10510,map00860,C00007,C20667
R10510,map00860,C00007,C14818
R10510,map00860,C00007,C00067
R10510,map00860,C00007,C00028
R10510,map00860,C00007,C00001
R06282,map00860,C02139,C02880
R06282,map00860,C02139,C00138
R06282,map00860,C02139,C00002
R06282,map00860,C02139,C00001
R06282,map00860,C00139,C02880
R06282,map00860,C00139,C00138
R06282,map00860,C00139,C00002
R06282,map00860,C00139,C00001
R06282,map00860,C00008,C02880
R06282,map00860,C00008,C00138
R06282,map00860,C00008,C00002
R06282,map00860,C00008,C00001
R06282,map00860,C00009,C02880
R06282,map00860,C00009,C00138
R06282,map00860,C00009,C00002
R06282,map00860,C00009,C00001
R12000,map00860,C00748,C21835
R12000,map00860,C00748,C00011
R11512,map00860,C21428,C21433
R11512,map00860,C00001,C21433
R05707,map00860,C01007,C00255
R05707,map00860,C01007,C00005
R05707,map00860,C01007,C00080
R05707,map00860,C00006,C00255
R05707,map00860,C00006,C00005
R05707,map00860,C00006,C00080
R11817,map00860,C00032,C21724
R11817,map00860,C00032,C00237
R11817,map00860,C00032,C14818
R11817,map00860,C00032,C00028
R11817,map00860,C00032,C00001
R11817,map00860,C00030,C21724
R11817,map00860,C00030,C00237
R11817,map00860,C00030,C14818
R11817,map00860,C00030,C00028
R11817,map00860,C00030,C00001
R11817,map00860,C00007,C21724
R11817,map00860,C00007,C00237
R11817,map00860,C00007,C14818
R11817,map00860,C00007,C00028
R11817,map00860,C00007,C00001
R03091,map00860,C00951,C05503
R03091,map00860,C00951,C00015
R03091,map00860,C00167,C05503
R03091,map00860,C00167,C00015
R05177,map00860,C06408,C06399
R05221,map00860,C06508,C06509
R05221,map00860,C06508,C00008
R05221,map00860,C00002,C06509
R05221,map00860,C00002,C00008
R08974,map00860,C18021,C18064
R08974,map00860,C18021,C00132
R08974,map00860,C18021,C00011
R08974,map00860,C00001,C18064
R08974,map00860,C00001,C00132
R08974,map00860,C00001,C00011
R10468,map00860,C00032,C20666
R10468,map00860,C00032,C14818
R10468,map00860,C00032,C00067
R10468,map00860,C00032,C00028
R10468,map00860,C00032,C00001
R10468,map00860,C00030,C20666
R10468,map00860,C00030,C14818
R10468,map00860,C00030,C00067
R10468,map00860,C00030,C00028
R10468,map00860,C00030,C00001
R10468,map00860,C00007,C20666
R10468,map00860,C00007,C14818
R10468,map00860,C00007,C00067
R10468,map00860,C00007,C00028
R10468,map00860,C00007,C00001
R09064,map00860,C18161,C18163
R09064,map00860,C18161,C00013
R09064,map00860,C00448,C18163
R09064,map00860,C00448,C00013
R11919,map00860,C03373,C21764
R11919,map00860,C03373,C05198
R11919,map00860,C03373,C00073
R11919,map00860,C03373,C00058
R11919,map00860,C03373,C00014
R11919,map00860,C03373,C00009
R11919,map00860,C03373,C00028
R11919,map00860,C00019,C21764
R11919,map00860,C00019,C05198
R11919,map00860,C00019,C00073
R11919,map00860,C00019,C00058
R11919,map00860,C00019,C00014
R11919,map00860,C00019,C00009
R11919,map00860,C00019,C00028
R11919,map00860,C00030,C21764
R11919,map00860,C00030,C05198
R11919,map00860,C00030,C00073
R11919,map00860,C00030,C00058
R11919,map00860,C00030,C00014
R11919,map00860,C00030,C00009
R11919,map00860,C00030,C00028
R09489,map00860,C01079,C02191
R09489,map00860,C01079,C15603
R09489,map00860,C15602,C02191
R09489,map00860,C15602,C15603
R11518,map00860,C21435,C11243
R11518,map00860,C21435,C00006
R11518,map00860,C00005,C11243
R11518,map00860,C00005,C00006
R11518,map00860,C00080,C11243
R11518,map00860,C00080,C00006
R06529,map00860,C06507,C06509
R06529,map00860,C06507,C00008
R06529,map00860,C06507,C00009
R06529,map00860,C04122,C06509
R06529,map00860,C04122,C00008
R06529,map00860,C04122,C00009
R06529,map00860,C00002,C06509
R06529,map00860,C00002,C00008
R06529,map00860,C00002,C00009
R09427,map00860,C19574,C19606
R09427,map00860,C19574,C00015
R09427,map00860,C00167,C19606
R09427,map00860,C00167,C00015
R09060,map00860,C18154,C18153
R09060,map00860,C18154,C00139
R09060,map00860,C18154,C00008
R09060,map00860,C18154,C00009
R09060,map00860,C00138,C18153
R09060,map00860,C00138,C00139
R09060,map00860,C00138,C00008
R09060,map00860,C00138,C00009
R09060,map00860,C00002,C18153
R09060,map00860,C00002,C00139
R09060,map00860,C00002,C00008
R09060,map00860,C00002,C00009
R09060,map00860,C00001,C18153
R09060,map00860,C00001,C00139
R09060,map00860,C00001,C00008
R09060,map00860,C00001,C00009
R09060,map00860,C00080,C18153
R09060,map00860,C00080,C00139
R09060,map00860,C00080,C00008
R09060,map00860,C00080,C00009
R08261,map00860,C00167,C00015
R08261,map00860,C00167,C16577
R08261,map00860,C06174,C00015
R08261,map00860,C06174,C16577
R03197,map00860,C01051,C03263
R03197,map00860,C01051,C00011
R12001,map00860,C21835,C21284
R07775,map00860,C16244,C11545
R07775,map00860,C16244,C00021
R07775,map00860,C00019,C11545
R07775,map00860,C00019,C00021
R09069,map00860,C18151,C05307
R09069,map00860,C18151,C00004
R09069,map00860,C18151,C00080
R09069,map00860,C00003,C05307
R09069,map00860,C00003,C00004
R09069,map00860,C00003,C00080
R03194,map00860,C00019,C00021
R03194,map00860,C00019,C02463
R03194,map00860,C01051,C00021
R03194,map00860,C01051,C02463
R09055,map00860,C18153,C18155
R09055,map00860,C18153,C00004
R09055,map00860,C18153,C00080
R09055,map00860,C00003,C18155
R09055,map00860,C00003,C00004
R09055,map00860,C00003,C00080
R05578,map00860,C01641,C02987
R05578,map00860,C01641,C00013
R05578,map00860,C01641,C00020
R05578,map00860,C00025,C02987
R05578,map00860,C00025,C00013
R05578,map00860,C00025,C00020
R05578,map00860,C00002,C02987
R05578,map00860,C00002,C00013
R05578,map00860,C00002,C00020
R05224,map00860,C06399,C06503
R05224,map00860,C06399,C00009
R05224,map00860,C06399,C00025
R05224,map00860,C06399,C00008
R05224,map00860,C00064,C06503
R05224,map00860,C00064,C00009
R05224,map00860,C00064,C00025
R05224,map00860,C00064,C00008
R05224,map00860,C00002,C06503
R05224,map00860,C00002,C00009
R05224,map00860,C00002,C00025
R05224,map00860,C00002,C00008
R05224,map00860,C00001,C06503
R05224,map00860,C00001,C00009
R05224,map00860,C00001,C00025
R05224,map00860,C00001,C00008
R08263,map00860,C01516,C16578
R08263,map00860,C01516,C00015
R08263,map00860,C00167,C16578
R08263,map00860,C00167,C00015
R00310,map00860,C02191,C00032
R00310,map00860,C02191,C00080
R00310,map00860,C14818,C00032
R00310,map00860,C14818,C00080
R02358,map00860,C00468,C11133
R02358,map00860,C00468,C00015
R02358,map00860,C00167,C11133
R02358,map00860,C00167,C00015
R04353,map00860,C05299,C11132
R04353,map00860,C05299,C00015
R04353,map00860,C00167,C11132
R04353,map00860,C00167,C00015
R09520,map00860,C00016,C01352
R09520,map00860,C00016,C00006
R09520,map00860,C00005,C01352
R09520,map00860,C00005,C00006
R09520,map00860,C00080,C01352
R09520,map00860,C00080,C00006
R07774,map00860,C11543,C16244
R07774,map00860,C11543,C00021
R07774,map00860,C11543,C00011
R07774,map00860,C00019,C16244
R07774,map00860,C00019,C00021
R07774,map00860,C00019,C00011
R11508,map00860,C21427,C21428
R11508,map00860,C21427,C00021
R11508,map00860,C00019,C21428
R11508,map00860,C00019,C00021
R09428,map00860,C00167,C00015
R09428,map00860,C00167,C19646
R09428,map00860,C19645,C00015
R09428,map00860,C19645,C19646
R06268,map00860,C04536,C11829
R06268,map00860,C04536,C05198
R06268,map00860,C04536,C00073
R06268,map00860,C00019,C11829
R06268,map00860,C00019,C05198
R06268,map00860,C00019,C00073
R06268,map00860,C00001,C11829
R06268,map00860,C00001,C05198
R06268,map00860,C00001,C00073
R06267,map00860,C11830,C11831
R06267,map00860,C11830,C00006
R06267,map00860,C11830,C00001
R06267,map00860,C00005,C11831
R06267,map00860,C00005,C00006
R06267,map00860,C00005,C00001
R06267,map00860,C00080,C11831
R06267,map00860,C00080,C00006
R06267,map00860,C00080,C00001
R06267,map00860,C00007,C11831
R06267,map00860,C00007,C00006
R06267,map00860,C00007,C00001
R03948,map00860,C00019,C00021
R03948,map00860,C00019,C05772
R03948,map00860,C00019,C00080
R03948,map00860,C02463,C00021
R03948,map00860,C02463,C05772
R03948,map00860,C02463,C00080
R07411,map00860,C00032,C15672
R07411,map00860,C00032,C00013
R07411,map00860,C00001,C15672
R07411,map00860,C00001,C00013
R07411,map00860,C00448,C15672
R07411,map00860,C00448,C00013
R11514,map00860,C00353,C21217
R11514,map00860,C00353,C00013
R11514,map00860,C18155,C21217
R11514,map00860,C18155,C00013
R08755,map00860,C17439,C17440
R08755,map00860,C17439,C00006
R08755,map00860,C00005,C17440
R08755,map00860,C00005,C00006
R08755,map00860,C00080,C17440
R08755,map00860,C00080,C00006
R01492,map00860,C00002,C00536
R01492,map00860,C00002,C00194
R01492,map00860,C00853,C00536
R01492,map00860,C00853,C00194
R11580,map00860,C00019,C00021
R11580,map00860,C00019,C11540
R11580,map00860,C00019,C00028
R11580,map00860,C17401,C00021
R11580,map00860,C17401,C11540
R11580,map00860,C17401,C00028
R11580,map00860,C00030,C00021
R11580,map00860,C00030,C11540
R11580,map00860,C00030,C00028
R09053,map00860,C02139,C18152
R09053,map00860,C02139,C00139
R09053,map00860,C02139,C00008
R09053,map00860,C02139,C00009
R09053,map00860,C00138,C18152
R09053,map00860,C00138,C00139
R09053,map00860,C00138,C00008
R09053,map00860,C00138,C00009
R09053,map00860,C00002,C18152
R09053,map00860,C00002,C00139
R09053,map00860,C00002,C00008
R09053,map00860,C00002,C00009
R09053,map00860,C00001,C18152
R09053,map00860,C00001,C00139
R09053,map00860,C00001,C00008
R09053,map00860,C00001,C00009
R09053,map00860,C00080,C18152
R09053,map00860,C00080,C00139
R09053,map00860,C00080,C00008
R09053,map00860,C00080,C00009
R02245,map00900,C00002,C00008
R02245,map00900,C00002,C01107
R02245,map00900,C00418,C00008
R02245,map00900,C00418,C01107
R02063,map00900,C00353,C05427
R02063,map00900,C00353,C00006
R02063,map00900,C00080,C05427
R02063,map00900,C00080,C00006
R02063,map00900,C00005,C05427
R02063,map00900,C00005,C00006
R02061,map00900,C00448,C00013
R02061,map00900,C00448,C00353
R02061,map00900,C00129,C00013
R02061,map00900,C00129,C00353
R08689,map00900,C11453,C11811
R08689,map00900,C11453,C00001
R08689,map00900,C11453,C00139
R08689,map00900,C00138,C11811
R08689,map00900,C00138,C00001
R08689,map00900,C00138,C00139
R09249,map00900,C00448,C17432
R09249,map00900,C00448,C00013
R09249,map00900,C00129,C17432
R09249,map00900,C00129,C00013
R12895,map00900,C22453,C20345
R12895,map00900,C22453,C00011
R10561,map00900,C01107,C20345
R10561,map00900,C01107,C00008
R10561,map00900,C01107,C00009
R10561,map00900,C01107,C00011
R10561,map00900,C00002,C20345
R10561,map00900,C00002,C00008
R10561,map00900,C00002,C00009
R10561,map00900,C00002,C00011
R10779,map00900,C00418,C20847
R10779,map00900,C00418,C00008
R10779,map00900,C00002,C20847
R10779,map00900,C00002,C00008
R09246,map00900,C00353,C01230
R09246,map00900,C00353,C00013
R09246,map00900,C00129,C01230
R09246,map00900,C00129,C00013
R09731,map00900,C16826,C00013
R09731,map00900,C16826,C19853
R09731,map00900,C00129,C00013
R09731,map00900,C00129,C19853
R01978,map00900,C00356,C00024
R01978,map00900,C00356,C00001
R01978,map00900,C00356,C00332
R01978,map00900,C00010,C00024
R01978,map00900,C00010,C00001
R01978,map00900,C00010,C00332
R01177,map00900,C00024,C00010
R01177,map00900,C00024,C05269
R01177,map00900,C00136,C00010
R01177,map00900,C00136,C05269
R09244,map00900,C16826,C18321
R09244,map00900,C16826,C00013
R09244,map00900,C00129,C18321
R09244,map00900,C00129,C00013
R09618,map00900,C00448,C19746
R09618,map00900,C00448,C00013
R09618,map00900,C00001,C19746
R09618,map00900,C00001,C00013
R09846,map00900,C04506,C04748
R09846,map00900,C04506,C00001
R09846,map00900,C00132,C04748
R09846,map00900,C00132,C00001
R08199,map00900,C00235,C16521
R08199,map00900,C00235,C00013
R01121,map00900,C00002,C00008
R01121,map00900,C00002,C00009
R01121,map00900,C00002,C00129
R01121,map00900,C00002,C00011
R01121,map00900,C01143,C00008
R01121,map00900,C01143,C00009
R01121,map00900,C01143,C00129
R01121,map00900,C01143,C00011
R05637,map00900,C11436,C11453
R05637,map00900,C11436,C00055
R02003,map00900,C00341,C00013
R02003,map00900,C00341,C00448
R02003,map00900,C00129,C00013
R02003,map00900,C00129,C00448
R09247,map00900,C00448,C04216
R09247,map00900,C00448,C00013
R09247,map00900,C00129,C04216
R09247,map00900,C00129,C00013
R09730,map00900,C00353,C00013
R09730,map00900,C00353,C19852
R09730,map00900,C00129,C00013
R09730,map00900,C00129,C19852
R09845,map00900,C20120,C04506
R09845,map00900,C20120,C00012
R09845,map00900,C00001,C04506
R09845,map00900,C00001,C00012
R10859,map00900,C11811,C11453
R10859,map00900,C11811,C02745
R10859,map00900,C00001,C11453
R10859,map00900,C00001,C02745
R10859,map00900,C02869,C11453
R10859,map00900,C02869,C02745
R09633,map00900,C00235,C00013
R09633,map00900,C00235,C19760
R09633,map00900,C00129,C00013
R09633,map00900,C00129,C19760
R04986,map00900,C05809,C05810
R04986,map00900,C05809,C00011
R09844,map00900,C00448,C20120
R09844,map00900,C00448,C00013
R09844,map00900,C20119,C20120
R09844,map00900,C20119,C00013
R05634,map00900,C11435,C11436
R05634,map00900,C11435,C00008
R05634,map00900,C00002,C11436
R05634,map00900,C00002,C00008
R10781,map00900,C20848,C20345
R10781,map00900,C20848,C00011
R10781,map00900,C20848,C00009
R05884,map00900,C11811,C00129
R05884,map00900,C11811,C00139
R05884,map00900,C11811,C00001
R05884,map00900,C00138,C00129
R05884,map00900,C00138,C00139
R05884,map00900,C00138,C00001
R05884,map00900,C00080,C00129
R05884,map00900,C00080,C00139
R05884,map00900,C00080,C00001
R08210,map00900,C00235,C11811
R08210,map00900,C00235,C00138
R08210,map00900,C00235,C00080
R08210,map00900,C00139,C11811
R08210,map00900,C00139,C00138
R08210,map00900,C00139,C00080
R08210,map00900,C00001,C11811
R08210,map00900,C00001,C00138
R08210,map00900,C00001,C00080
R08697,map00900,C00448,C01126
R08697,map00900,C00448,C00013
R08697,map00900,C00001,C01126
R08697,map00900,C00001,C00013
R02081,map00900,C00418,C00356
R02081,map00900,C00418,C00004
R02081,map00900,C00418,C00080
R02081,map00900,C00010,C00356
R02081,map00900,C00010,C00004
R02081,map00900,C00010,C00080
R02081,map00900,C00003,C00356
R02081,map00900,C00003,C00004
R02081,map00900,C00003,C00080
R11518,map00900,C21435,C11243
R11518,map00900,C21435,C00006
R11518,map00900,C00005,C11243
R11518,map00900,C00005,C00006
R11518,map00900,C00080,C11243
R11518,map00900,C00080,C00006
R03245,map00900,C00002,C00008
R03245,map00900,C00002,C01143
R03245,map00900,C01107,C00008
R03245,map00900,C01107,C01143
R09562,map00900,C19691,C03461
R09562,map00900,C19691,C00097
R09562,map00900,C19691,C00027
R09562,map00900,C00007,C03461
R09562,map00900,C00007,C00097
R09562,map00900,C00007,C00027
R09562,map00900,C00001,C03461
R09562,map00900,C00001,C00097
R09562,map00900,C00001,C00027
R05636,map00900,C00022,C11437
R05636,map00900,C00022,C00011
R05636,map00900,C00118,C11437
R05636,map00900,C00118,C00011
R00238,map00900,C00024,C00010
R00238,map00900,C00024,C00332
R05556,map00900,C00448,C05859
R05556,map00900,C00448,C00013
R05556,map00900,C00129,C05859
R05556,map00900,C00129,C00013
R10093,map00900,C00002,C00008
R10093,map00900,C00002,C00129
R10093,map00900,C20345,C00008
R10093,map00900,C20345,C00129
R09251,map00900,C00353,C04145
R09251,map00900,C00353,C00013
R09251,map00900,C00129,C04145
R09251,map00900,C00129,C00013
R01238,map00900,C00156,C00146
R01238,map00900,C00156,C00011
R06447,map00900,C00448,C04574
R06447,map00900,C00448,C00013
R06447,map00900,C00129,C04574
R06447,map00900,C00129,C00013
R10412,map00900,C01126,C03461
R10412,map00900,C01126,C00004
R10412,map00900,C01126,C00080
R10412,map00900,C00003,C03461
R10412,map00900,C00003,C00004
R10412,map00900,C00003,C00080
R09250,map00900,C00341,C04145
R09250,map00900,C00341,C00013
R09250,map00900,C00129,C04145
R09250,map00900,C00129,C00013
R02952,map00900,C00811,C05627
R02952,map00900,C00811,C00011
R08528,map00900,C00341,C16826
R08528,map00900,C00341,C00013
R08528,map00900,C00129,C16826
R08528,map00900,C00129,C00013
R08756,map00900,C17440,C05427
R08756,map00900,C17440,C00006
R08756,map00900,C00005,C05427
R08756,map00900,C00005,C00006
R08756,map00900,C00080,C05427
R08756,map00900,C00080,C00006
R09849,map00900,C01126,C20121
R09849,map00900,C01126,C00112
R09849,map00900,C00063,C20121
R09849,map00900,C00063,C00112
R05688,map00900,C11434,C11437
R05688,map00900,C11434,C00005
R05688,map00900,C11434,C00080
R05688,map00900,C00006,C11437
R05688,map00900,C00006,C00005
R05688,map00900,C00006,C00080
R01658,map00900,C00235,C00013
R01658,map00900,C00235,C00341
R01658,map00900,C00129,C00013
R01658,map00900,C00129,C00341
R03367,map00900,C01197,C06224
R03367,map00900,C01197,C00011
R12894,map00900,C01107,C22453
R12894,map00900,C01107,C00001
R11225,map00900,C21214,C21215
R11225,map00900,C21214,C00009
R11225,map00900,C01847,C21215
R11225,map00900,C01847,C00009
R08754,map00900,C00353,C17439
R08754,map00900,C00353,C00006
R08754,map00900,C00005,C17439
R08754,map00900,C00005,C00006
R08754,map00900,C00080,C17439
R08754,map00900,C00080,C00006
R07475,map00900,C00353,C04217
R07475,map00900,C00353,C00013
R07475,map00900,C00129,C04217
R07475,map00900,C00129,C00013
R04496,map00900,C00019,C00021
R04496,map00900,C00019,C04748
R04496,map00900,C04506,C00021
R04496,map00900,C04506,C04748
R11226,map00900,C11242,C21217
R11226,map00900,C11242,C00005
R11226,map00900,C11242,C00080
R11226,map00900,C00006,C21217
R11226,map00900,C00006,C00005
R11226,map00900,C00006,C00080
R09245,map00900,C00448,C01230
R09245,map00900,C00448,C00013
R09245,map00900,C00129,C01230
R09245,map00900,C00129,C00013
R09248,map00900,C00448,C04146
R09248,map00900,C00448,C00013
R09248,map00900,C00129,C04146
R09248,map00900,C00129,C00013
R03264,map00900,C01126,C03461
R03264,map00900,C01126,C00005
R03264,map00900,C01126,C00080
R03264,map00900,C00006,C03461
R03264,map00900,C00006,C00005
R03264,map00900,C00006,C00080
R05633,map00900,C11434,C11435
R05633,map00900,C11434,C00013
R05633,map00900,C00063,C11435
R05633,map00900,C00063,C00013
R08695,map00900,C00448,C09666
R08695,map00900,C00448,C00013
R04985,map00900,C05807,C05848
R04985,map00900,C00011,C05848
R01123,map00900,C00129,C00235
R08755,map00900,C17439,C17440
R08755,map00900,C17439,C00006
R08755,map00900,C00005,C17440
R08755,map00900,C00005,C00006
R08755,map00900,C00080,C17440
R08755,map00900,C00080,C00006
R10780,map00900,C20847,C20848
R10780,map00900,C20847,C00008
R10780,map00900,C00002,C20848
R10780,map00900,C00002,C00008
R11777,map00901,C04578,C21678
R11777,map00901,C04578,C00030
R11777,map00901,C00028,C21678
R11777,map00901,C00028,C00030
R13342,map00901,C02151,C22936
R13342,map00901,C02151,C03161
R13342,map00901,C02151,C00001
R13342,map00901,C00007,C22936
R13342,map00901,C00007,C03161
R13342,map00901,C00007,C00001
R13342,map00901,C03024,C22936
R13342,map00901,C03024,C03161
R13342,map00901,C03024,C00001
R13342,map00901,C00080,C22936
R13342,map00901,C00080,C03161
R13342,map00901,C00080,C00001
R05829,map00901,C02151,C11632
R05829,map00901,C02151,C03161
R05829,map00901,C02151,C00001
R05829,map00901,C03024,C11632
R05829,map00901,C03024,C03161
R05829,map00901,C03024,C00001
R05829,map00901,C00007,C11632
R05829,map00901,C00007,C03161
R05829,map00901,C00007,C00001
R13362,map00901,C00024,C00010
R13362,map00901,C00024,C22951
R13362,map00901,C22950,C00010
R13362,map00901,C22950,C22951
R10200,map00901,C00024,C00010
R10200,map00901,C00024,C20436
R10200,map00901,C20437,C00010
R10200,map00901,C20437,C20436
R11934,map00901,C00019,C00021
R11934,map00901,C00019,C07576
R11934,map00901,C21778,C00021
R11934,map00901,C21778,C07576
R05876,map00901,C00024,C00010
R05876,map00901,C00024,C11807
R05876,map00901,C11633,C00010
R05876,map00901,C11633,C11807
R00685,map00901,C00078,C00398
R00685,map00901,C00078,C00011
R13344,map00901,C22933,C22934
R13344,map00901,C22933,C00027
R13344,map00901,C00007,C22934
R13344,map00901,C00007,C00027
R05880,map00901,C11809,C11810
R05880,map00901,C11809,C00033
R05880,map00901,C00001,C11810
R05880,map00901,C00001,C00033
R03738,map00901,C03470,C00398
R03738,map00901,C03470,C01852
R03738,map00901,C00001,C00398
R03738,map00901,C00001,C01852
R05882,map00901,C00029,C00015
R05882,map00901,C00029,C02074
R05882,map00901,C01761,C00015
R05882,map00901,C01761,C02074
R13346,map00901,C22960,C09244
R11932,map00901,C21777,C21762
R11932,map00901,C21777,C00011
R13349,map00901,C11691,C22937
R13349,map00901,C11691,C00005
R13349,map00901,C11691,C00080
R13349,map00901,C00006,C22937
R13349,map00901,C00006,C00005
R13349,map00901,C00006,C00080
R13335,map00901,C22925,C22926
R13335,map00901,C22925,C00010
R13335,map00901,C00024,C22926
R13335,map00901,C00024,C00010
R11810,map00901,C11675,C21678
R11810,map00901,C11675,C03161
R11810,map00901,C11675,C00001
R11810,map00901,C03024,C21678
R11810,map00901,C03024,C03161
R11810,map00901,C03024,C00001
R11810,map00901,C00007,C21678
R11810,map00901,C00007,C03161
R11810,map00901,C00007,C00001
R11811,map00901,C09244,C21683
R11811,map00901,C09244,C03161
R11811,map00901,C09244,C00001
R11811,map00901,C03024,C21683
R11811,map00901,C03024,C03161
R11811,map00901,C03024,C00001
R11811,map00901,C00007,C21683
R11811,map00901,C00007,C03161
R11811,map00901,C00007,C00001
R13331,map00901,C22961,C09025
R13331,map00901,C22961,C00058
R12090,map00901,C21897,C20379
R12090,map00901,C21897,C00005
R12090,map00901,C21897,C00080
R12090,map00901,C00006,C20379
R12090,map00901,C00006,C00005
R12090,map00901,C00006,C00080
R13340,map00901,C22930,C22931
R13340,map00901,C22930,C03161
R13340,map00901,C22930,C00001
R13340,map00901,C03024,C22931
R13340,map00901,C03024,C03161
R13340,map00901,C03024,C00001
R13340,map00901,C00007,C22931
R13340,map00901,C00007,C03161
R13340,map00901,C00007,C00001
R13377,map00901,C22950,C22893
R13377,map00901,C22950,C00005
R13377,map00901,C22950,C00080
R13377,map00901,C00006,C22893
R13377,map00901,C00006,C00005
R13377,map00901,C00006,C00080
R08480,map00901,C00002,C00008
R08480,map00901,C00002,C07576
R08480,map00901,C08312,C00008
R08480,map00901,C08312,C07576
R13339,map00901,C22929,C22930
R13339,map00901,C22929,C00021
R13339,map00901,C00019,C22930
R13339,map00901,C00019,C00021
R13329,map00901,C22936,C22922
R13329,map00901,C22936,C00080
R05849,map00901,C09024,C09241
R05849,map00901,C09024,C03161
R05849,map00901,C09024,C00001
R05849,map00901,C09024,C00080
R05849,map00901,C03024,C09241
R05849,map00901,C03024,C03161
R05849,map00901,C03024,C00001
R05849,map00901,C03024,C00080
R05849,map00901,C00007,C09241
R05849,map00901,C00007,C03161
R05849,map00901,C00007,C00001
R05849,map00901,C00007,C00080
R13345,map00901,C22935,C22934
R13345,map00901,C22935,C00005
R13345,map00901,C22935,C00080
R13345,map00901,C00006,C22934
R13345,map00901,C00006,C00005
R13345,map00901,C00006,C00080
R05885,map00901,C11643,C11675
R05885,map00901,C11643,C00021
R05885,map00901,C11643,C00080
R05885,map00901,C00019,C11675
R05885,map00901,C00019,C00021
R05885,map00901,C00019,C00080
R05857,map00901,C02673,C01091
R05857,map00901,C02673,C00042
R05857,map00901,C02673,C00011
R05857,map00901,C00026,C01091
R05857,map00901,C00026,C00042
R05857,map00901,C00026,C00011
R05857,map00901,C00007,C01091
R05857,map00901,C00007,C00042
R05857,map00901,C00007,C00011
R05881,map00901,C11810,C06542
R05881,map00901,C11810,C00021
R05881,map00901,C00019,C06542
R05881,map00901,C00019,C00021
R13333,map00901,C22924,C22925
R13333,map00901,C22924,C00006
R13333,map00901,C00005,C22925
R13333,map00901,C00005,C00006
R13333,map00901,C00080,C22925
R13333,map00901,C00080,C00006
R13341,map00901,C22931,C09084
R10128,map00901,C09131,C20379
R10128,map00901,C09131,C00004
R10128,map00901,C09131,C00080
R10128,map00901,C00003,C20379
R10128,map00901,C00003,C00004
R10128,map00901,C00003,C00080
R10201,map00901,C20436,C20438
R10201,map00901,C20436,C00013
R10201,map00901,C00235,C20438
R10201,map00901,C00235,C00013
R13332,map00901,C22923,C22924
R13332,map00901,C22923,C03161
R13332,map00901,C22923,C00001
R13332,map00901,C03024,C22924
R13332,map00901,C03024,C03161
R13332,map00901,C03024,C00001
R13332,map00901,C00007,C22924
R13332,map00901,C00007,C03161
R13332,map00901,C00007,C00001
R13334,map00901,C22925,C22927
R13334,map00901,C22925,C00010
R13334,map00901,C00083,C22927
R13334,map00901,C00083,C00010
R11933,map00901,C00002,C00008
R11933,map00901,C00002,C21778
R11933,map00901,C21762,C00008
R11933,map00901,C21762,C21778
R12282,map00901,C11682,C09028
R12282,map00901,C11682,C03161
R12282,map00901,C11682,C00001
R12282,map00901,C11682,C00080
R12282,map00901,C03024,C09028
R12282,map00901,C03024,C03161
R12282,map00901,C03024,C00001
R12282,map00901,C03024,C00080
R12282,map00901,C00007,C09028
R12282,map00901,C00007,C03161
R12282,map00901,C00007,C00001
R12282,map00901,C00007,C00080
R10166,map00901,C04290,C20410
R10166,map00901,C04290,C00021
R10166,map00901,C00019,C20410
R10166,map00901,C00019,C00021
R13382,map00901,C22922,C22961
R13382,map00901,C00001,C22961
R11935,map00901,C00019,C00021
R11935,map00901,C00019,C21779
R11935,map00901,C21778,C00021
R11935,map00901,C21778,C21779
R05825,map00901,C11632,C11633
R05825,map00901,C11632,C00011
R05825,map00901,C11632,C00132
R05825,map00901,C00001,C11633
R05825,map00901,C00001,C00011
R05825,map00901,C00001,C00132
R13347,map00901,C22960,C09107
R05878,map00901,C11808,C01761
R05878,map00901,C11808,C00005
R05878,map00901,C11808,C00080
R05878,map00901,C00006,C01761
R05878,map00901,C00006,C00005
R05878,map00901,C00006,C00080
R10163,map00901,C20408,C20409
R10163,map00901,C20408,C00004
R10163,map00901,C20408,C00080
R10163,map00901,C00003,C20409
R10163,map00901,C00003,C00004
R10163,map00901,C00003,C00080
R13338,map00901,C06522,C22929
R13338,map00901,C06522,C03161
R13338,map00901,C06522,C00001
R13338,map00901,C03024,C22929
R13338,map00901,C03024,C03161
R13338,map00901,C03024,C00001
R13338,map00901,C00007,C22929
R13338,map00901,C00007,C03161
R13338,map00901,C00007,C00001
R11936,map00901,C00019,C00021
R11936,map00901,C00019,C07576
R11936,map00901,C21779,C00021
R11936,map00901,C21779,C07576
R10229,map00901,C09023,C20457
R10229,map00901,C09023,C00005
R10229,map00901,C09023,C00080
