reaction_id,pathway_id,left,right
RXN-18702,MERCAPYSTRANS-RXN,3-MERCAPTO-PYRUVATE,PYRUVATE
RXN-18702,MERCAPYSTRANS-RXN,TUM1-L-cysteine,TUM1-S-sulfanylcysteine
RXN-18702,MERCAPYSTRANS-RXN,TUM1-L-cysteine,PYRUVATE
RXN66-587,PWY-7995,CPD-431,5734-TETRAHYDROXYFLAVONE
RXN66-587,PWY-7995,CPD-431,Ox-NADPH-Hemoprotein-Reductases
RXN66-587,PWY-7995,CPD-431,WATER
RXN66-587,PWY-7995,Red-NADPH-Hemoprotein-Reductases,5734-TETRAHYDROXYFLAVONE
RXN66-587,PWY-7995,Red-NADPH-Hemoprotein-Reductases,Ox-NADPH-Hemoprotein-Reductases
RXN66-587,PWY-7995,Red-NADPH-Hemoprotein-Reductases,WATER
RXN66-587,PWY-7995,OXYGEN-MOLECULE,5734-TETRAHYDROXYFLAVONE
RXN66-587,PWY-7995,OXYGEN-MOLECULE,Ox-NADPH-Hemoprotein-Reductases
RXN66-587,PWY-7995,OXYGEN-MOLECULE,WATER
RXN-16408,PWY-6733,CPD-17638,CPD-17647
RXN-16408,PWY-6733,CPD-17638,CO-A
RXN-16408,PWY-6733,CPD-17638,NADP
RXN-16408,PWY-6733,NADPH,CPD-17647
RXN-16408,PWY-6733,NADPH,CO-A
RXN-16408,PWY-6733,NADPH,NADP
RXN-16408,PWY-6733,PROTON,CPD-17647
RXN-16408,PWY-6733,PROTON,CO-A
RXN-16408,PWY-6733,PROTON,NADP
TRYPSYN-RXN,Unknown,INDOLE-3-GLYCEROL-P,TRP
TRYPSYN-RXN,Unknown,INDOLE-3-GLYCEROL-P,WATER
TRYPSYN-RXN,Unknown,INDOLE-3-GLYCEROL-P,GAP
TRYPSYN-RXN,Unknown,SER,TRP
TRYPSYN-RXN,Unknown,SER,WATER
TRYPSYN-RXN,Unknown,SER,GAP
RXN-8572,PWY-5425,FARNESYL-PP,CPD-8762
RXN-8572,PWY-5425,FARNESYL-PP,PPI
RXN-8271,PWY-5321,CPD-12575,CPD-8033
RXN-8271,PWY-5321,CPD-12575,UDP
RXN-8271,PWY-5321,CPD1F-437,CPD-8033
RXN-8271,PWY-5321,CPD1F-437,UDP
2-AMINOADIPATE-AMINOTRANSFERASE-RXN,LYSINE-DEG2-PWY,2-KETOGLUTARATE,GLT
2-AMINOADIPATE-AMINOTRANSFERASE-RXN,LYSINE-DEG2-PWY,2-KETOGLUTARATE,2K-ADIPATE
2-AMINOADIPATE-AMINOTRANSFERASE-RXN,LYSINE-DEG2-PWY,CPD-468,GLT
2-AMINOADIPATE-AMINOTRANSFERASE-RXN,LYSINE-DEG2-PWY,CPD-468,2K-ADIPATE
RXN-9043,PWY-5769,CPD-8096,3-4-DIHYDROXYBENZOATE
RXN-9043,PWY-5769,CPD-8096,3-4-DIHYDROXYBENZOATE
RXN-9043,PWY-5769,CPD-8096,3-4-DIHYDROXYBENZOATE
RXN-9043,PWY-5769,CPD-8096,3-4-DIHYDROXYBENZOATE
KDO-8PPHOSPHAT-RXN,PWY-1269,KDO-8P,KDO
KDO-8PPHOSPHAT-RXN,PWY-1269,KDO-8P,Pi
KDO-8PPHOSPHAT-RXN,PWY-1269,WATER,KDO
KDO-8PPHOSPHAT-RXN,PWY-1269,WATER,Pi
RXN-12521,PWY-6837,TETRADEHYDROACYL-COA,Trans-3-enoyl-CoAs
RXN-12521,PWY-6837,TETRADEHYDROACYL-COA,NADP
RXN-12521,PWY-6837,NADPH,Trans-3-enoyl-CoAs
RXN-12521,PWY-6837,NADPH,NADP
THIOL-S-METHYLTRANSFERASE-RXN,PWY-6842,S-ADENOSYLMETHIONINE,ADENOSYL-HOMO-CYS
THIOL-S-METHYLTRANSFERASE-RXN,PWY-6842,S-ADENOSYLMETHIONINE,Methyl-thioethers
THIOL-S-METHYLTRANSFERASE-RXN,PWY-6842,S-ADENOSYLMETHIONINE,PROTON
THIOL-S-METHYLTRANSFERASE-RXN,PWY-6842,Thiols,ADENOSYL-HOMO-CYS
THIOL-S-METHYLTRANSFERASE-RXN,PWY-6842,Thiols,Methyl-thioethers
THIOL-S-METHYLTRANSFERASE-RXN,PWY-6842,Thiols,PROTON
4.99.1.7-RXN,PWY-7824,PHENYLACETALDOXIME,PHENYLACETONITRILE
4.99.1.7-RXN,PWY-7824,PHENYLACETALDOXIME,WATER
RXN-15459,PWY-6540,CPD-16700,CPD-9410
RXN-15459,PWY-6540,CPD-16700,WATER
RXN-15459,PWY-6540,PROTON,CPD-9410
RXN-15459,PWY-6540,PROTON,WATER
RXN-18966,RXN-8185,CPD-20425,CPD-7851
RXN-18966,RXN-8185,CPD-20425,WATER
RXN-14921,PWY-7436,CPD-15839,CPD-11712
RXN-14921,PWY-7436,CPD-15839,CPD-11712
RXN18C3-37,PWY18C3-11,CPD-19047,CPD-19050
RXN18C3-37,PWY18C3-11,CPD-19047,CO-A
RXN18C3-37,PWY18C3-11,ACETYL-COA,CPD-19050
RXN18C3-37,PWY18C3-11,ACETYL-COA,CO-A
BIOTIN-CARBOXYL-RXN,PWY0-1264,biotin-L-lysine-in-BCCP-dimers,Pi
BIOTIN-CARBOXYL-RXN,PWY0-1264,biotin-L-lysine-in-BCCP-dimers,carboxybiotin-L-lysine-in-BCCP-dimers
BIOTIN-CARBOXYL-RXN,PWY0-1264,biotin-L-lysine-in-BCCP-dimers,ADP
BIOTIN-CARBOXYL-RXN,PWY0-1264,biotin-L-lysine-in-BCCP-dimers,PROTON
BIOTIN-CARBOXYL-RXN,PWY0-1264,HCO3,Pi
BIOTIN-CARBOXYL-RXN,PWY0-1264,HCO3,carboxybiotin-L-lysine-in-BCCP-dimers
BIOTIN-CARBOXYL-RXN,PWY0-1264,HCO3,ADP
BIOTIN-CARBOXYL-RXN,PWY0-1264,HCO3,PROTON
BIOTIN-CARBOXYL-RXN,PWY0-1264,ATP,Pi
BIOTIN-CARBOXYL-RXN,PWY0-1264,ATP,carboxybiotin-L-lysine-in-BCCP-dimers
BIOTIN-CARBOXYL-RXN,PWY0-1264,ATP,ADP
BIOTIN-CARBOXYL-RXN,PWY0-1264,ATP,PROTON
CARDIOLIPSYN-RXN,Unknown,L-1-PHOSPHATIDYL-GLYCEROL,GLYCEROL
CARDIOLIPSYN-RXN,Unknown,L-1-PHOSPHATIDYL-GLYCEROL,CARDIOLIPIN
CARDIOLIPSYN-RXN,Unknown,L-1-PHOSPHATIDYL-GLYCEROL,CARDIOLIPIN
CARDIOLIPSYN-RXN,Unknown,L-1-PHOSPHATIDYL-GLYCEROL,GLYCEROL
CARDIOLIPSYN-RXN,Unknown,L-1-PHOSPHATIDYL-GLYCEROL,GLYCEROL
CARDIOLIPSYN-RXN,Unknown,L-1-PHOSPHATIDYL-GLYCEROL,CARDIOLIPIN
CARDIOLIPSYN-RXN,Unknown,L-1-PHOSPHATIDYL-GLYCEROL,CARDIOLIPIN
CARDIOLIPSYN-RXN,Unknown,L-1-PHOSPHATIDYL-GLYCEROL,GLYCEROL
RXN-2205,PWY-1186,2-OXO-5-METHYLTHIOPENTANOIC-ACID,HOMOMETHIONINE
RXN-2205,PWY-1186,2-OXO-5-METHYLTHIOPENTANOIC-ACID,2-Oxo-carboxylates
RXN-2205,PWY-1186,Amino-Acids-20,HOMOMETHIONINE
RXN-2205,PWY-1186,Amino-Acids-20,2-Oxo-carboxylates
2.5.1.46-RXN,Unknown,SPERMIDINE,CPD-9973
2.5.1.46-RXN,Unknown,SPERMIDINE,CPD-313
2.5.1.46-RXN,Unknown,SPERMIDINE,PROTON
2.5.1.46-RXN,Unknown,EIF5A-LYSINE,CPD-9973
2.5.1.46-RXN,Unknown,EIF5A-LYSINE,CPD-313
2.5.1.46-RXN,Unknown,EIF5A-LYSINE,PROTON
RXN-8029,PWY-5175,CPD-7415,CPD-7416
RXN-8029,PWY-5175,CPD-7415,WATER
RXN-8029,PWY-5175,CPD-7415,Acceptor
RXN-8029,PWY-5175,OXYGEN-MOLECULE,CPD-7416
RXN-8029,PWY-5175,OXYGEN-MOLECULE,WATER
RXN-8029,PWY-5175,OXYGEN-MOLECULE,Acceptor
RXN-8029,PWY-5175,Donor-H2,CPD-7416
RXN-8029,PWY-5175,Donor-H2,WATER
RXN-8029,PWY-5175,Donor-H2,Acceptor
GLUCOSE-6-PHOSPHATASE-RXN,Unknown,WATER,Pi
GLUCOSE-6-PHOSPHATASE-RXN,Unknown,WATER,GLC
GLUCOSE-6-PHOSPHATASE-RXN,Unknown,GLC-6-P,Pi
GLUCOSE-6-PHOSPHATASE-RXN,Unknown,GLC-6-P,GLC
RXN-16377,PWY-2467,CPD-20039,CPD-3942
RXN-16377,PWY-2467,CPD-20039,WATER
RXN-8521,PWY-5413,CPD-8710,CPD-8711
RXN-8521,PWY-5413,CPD-8710,WATER
RXN-11271,Unknown,PROTON,CPD-110
RXN-11271,Unknown,PROTON,NADP
RXN-11271,Unknown,PROTON,WATER
RXN-11271,Unknown,BENZOATE,CPD-110
RXN-11271,Unknown,BENZOATE,NADP
RXN-11271,Unknown,BENZOATE,WATER
RXN-11271,Unknown,NADPH,CPD-110
RXN-11271,Unknown,NADPH,NADP
RXN-11271,Unknown,NADPH,WATER
RXN-11271,Unknown,OXYGEN-MOLECULE,CPD-110
RXN-11271,Unknown,OXYGEN-MOLECULE,NADP
RXN-11271,Unknown,OXYGEN-MOLECULE,WATER
3-SULFINYL-PYRUVATE-SPON-RXN,Unknown,3-SULFINYL-PYRUVATE,PROTON
3-SULFINYL-PYRUVATE-SPON-RXN,Unknown,3-SULFINYL-PYRUVATE,SO3
3-SULFINYL-PYRUVATE-SPON-RXN,Unknown,3-SULFINYL-PYRUVATE,PYRUVATE
3-SULFINYL-PYRUVATE-SPON-RXN,Unknown,WATER,PROTON
3-SULFINYL-PYRUVATE-SPON-RXN,Unknown,WATER,SO3
3-SULFINYL-PYRUVATE-SPON-RXN,Unknown,WATER,PYRUVATE
RXN-16389,PWY-321,16-HYDROXYPALMITATE,CPD-17621
RXN-16389,PWY-321,16-HYDROXYPALMITATE,PPI
RXN-16389,PWY-321,16-HYDROXYPALMITATE,AMP
RXN-16389,PWY-321,CO-A,CPD-17621
RXN-16389,PWY-321,CO-A,PPI
RXN-16389,PWY-321,CO-A,AMP
RXN-16389,PWY-321,ATP,CPD-17621
RXN-16389,PWY-321,ATP,PPI
RXN-16389,PWY-321,ATP,AMP
RXN-2162,PWYQT-4477,CPD-1863,4-HYDROXY-3-INDOLYLMETHYL-GLUCOSINOLATE
RXN-2162,PWYQT-4477,CPD-1863,Ox-NADPH-Hemoprotein-Reductases
RXN-2162,PWYQT-4477,CPD-1863,WATER
RXN-2162,PWYQT-4477,OXYGEN-MOLECULE,4-HYDROXY-3-INDOLYLMETHYL-GLUCOSINOLATE
RXN-2162,PWYQT-4477,OXYGEN-MOLECULE,Ox-NADPH-Hemoprotein-Reductases
RXN-2162,PWYQT-4477,OXYGEN-MOLECULE,WATER
RXN-2162,PWYQT-4477,Red-NADPH-Hemoprotein-Reductases,4-HYDROXY-3-INDOLYLMETHYL-GLUCOSINOLATE
RXN-2162,PWYQT-4477,Red-NADPH-Hemoprotein-Reductases,Ox-NADPH-Hemoprotein-Reductases
RXN-2162,PWYQT-4477,Red-NADPH-Hemoprotein-Reductases,WATER
RXN-2942,Unknown,POLYPEPTIDE,INDOLE-3-ACETYL-POLYPEPTIDE
RXN-2942,Unknown,INDOLE_ACETATE_AUXIN,INDOLE-3-ACETYL-POLYPEPTIDE
RXN-16808,PWY-7682,CPD-18126,CPD-18127
RXN-14511,Unknown,WATER,Pi
RXN-14511,Unknown,WATER,CYTIDINE
RXN-14511,Unknown,WATER,CYTIDINE
RXN-14511,Unknown,WATER,Pi
RXN-14511,Unknown,CPD-3710,Pi
RXN-14511,Unknown,CPD-3710,CYTIDINE
RXN-14511,Unknown,CPD-3710,CYTIDINE
RXN-14511,Unknown,CPD-3710,Pi
RXN-14511,Unknown,WATER,Pi
RXN-14511,Unknown,WATER,CYTIDINE
RXN-14511,Unknown,WATER,CYTIDINE
RXN-14511,Unknown,WATER,Pi
RXN-13061,PWY-5399,L-DIHYDROXY-PHENYLALANINE,DOPAQUINONE
RXN-13061,PWY-5399,L-DIHYDROXY-PHENYLALANINE,WATER
RXN-13061,PWY-5399,OXYGEN-MOLECULE,DOPAQUINONE
RXN-13061,PWY-5399,OXYGEN-MOLECULE,WATER
CARBAMATE-KINASE-RXN,PWY-7060,AMMONIUM,CARBAMOYL-P
CARBAMATE-KINASE-RXN,PWY-7060,AMMONIUM,ADP
CARBAMATE-KINASE-RXN,PWY-7060,AMMONIUM,WATER
CARBAMATE-KINASE-RXN,PWY-7060,AMMONIUM,PROTON
CARBAMATE-KINASE-RXN,PWY-7060,HCO3,CARBAMOYL-P
CARBAMATE-KINASE-RXN,PWY-7060,HCO3,ADP
CARBAMATE-KINASE-RXN,PWY-7060,HCO3,WATER
CARBAMATE-KINASE-RXN,PWY-7060,HCO3,PROTON
CARBAMATE-KINASE-RXN,PWY-7060,ATP,CARBAMOYL-P
CARBAMATE-KINASE-RXN,PWY-7060,ATP,ADP
CARBAMATE-KINASE-RXN,PWY-7060,ATP,WATER
CARBAMATE-KINASE-RXN,PWY-7060,ATP,PROTON
FADSYN-RXN,RIBOSYN2-PWY,FMN,FAD
FADSYN-RXN,RIBOSYN2-PWY,FMN,PPI
FADSYN-RXN,RIBOSYN2-PWY,ATP,FAD
FADSYN-RXN,RIBOSYN2-PWY,ATP,PPI
FADSYN-RXN,RIBOSYN2-PWY,PROTON,FAD
FADSYN-RXN,RIBOSYN2-PWY,PROTON,PPI
RXN-12359,PWY-6799,MALONATE,MALONYL-COA
RXN-12359,PWY-6799,MALONATE,AMP
RXN-12359,PWY-6799,MALONATE,PPI
RXN-12359,PWY-6799,CO-A,MALONYL-COA
RXN-12359,PWY-6799,CO-A,AMP
RXN-12359,PWY-6799,CO-A,PPI
RXN-12359,PWY-6799,ATP,MALONYL-COA
RXN-12359,PWY-6799,ATP,AMP
RXN-12359,PWY-6799,ATP,PPI
RXN-12067,PWY-2821,CPD-13029,CPD-13030
RXN-12067,PWY-2821,CPD-13029,Ox-NADPH-Hemoprotein-Reductases
RXN-12067,PWY-2821,CPD-13029,WATER
RXN-12067,PWY-2821,OXYGEN-MOLECULE,CPD-13030
RXN-12067,PWY-2821,OXYGEN-MOLECULE,Ox-NADPH-Hemoprotein-Reductases
RXN-12067,PWY-2821,OXYGEN-MOLECULE,WATER
RXN-12067,PWY-2821,Red-NADPH-Hemoprotein-Reductases,CPD-13030
RXN-12067,PWY-2821,Red-NADPH-Hemoprotein-Reductases,Ox-NADPH-Hemoprotein-Reductases
RXN-12067,PWY-2821,Red-NADPH-Hemoprotein-Reductases,WATER
OROTPDECARB-RXN,PWY-5686,PROTON,CARBON-DIOXIDE
OROTPDECARB-RXN,PWY-5686,PROTON,UMP
OROTPDECARB-RXN,PWY-5686,OROTIDINE-5-PHOSPHATE,CARBON-DIOXIDE
OROTPDECARB-RXN,PWY-5686,OROTIDINE-5-PHOSPHATE,UMP
RXN-7948,Unknown,WATER,Pi
RXN-7948,Unknown,WATER,ETHANOL-AMINE
RXN-7948,Unknown,WATER,ETHANOL-AMINE
RXN-7948,Unknown,WATER,Pi
RXN-7948,Unknown,PHOSPHORYL-ETHANOLAMINE,Pi
RXN-7948,Unknown,PHOSPHORYL-ETHANOLAMINE,ETHANOL-AMINE
RXN-7948,Unknown,PHOSPHORYL-ETHANOLAMINE,ETHANOL-AMINE
RXN-7948,Unknown,PHOSPHORYL-ETHANOLAMINE,Pi
RXN-7948,Unknown,PHOSPHORYL-ETHANOLAMINE,Pi
RXN-7948,Unknown,PHOSPHORYL-ETHANOLAMINE,ETHANOL-AMINE
RXN-7948,Unknown,PHOSPHORYL-ETHANOLAMINE,ETHANOL-AMINE
RXN-7948,Unknown,PHOSPHORYL-ETHANOLAMINE,Pi
RXN-7948,Unknown,WATER,Pi
RXN-7948,Unknown,WATER,ETHANOL-AMINE
RXN-7948,Unknown,WATER,ETHANOL-AMINE
RXN-7948,Unknown,WATER,Pi
RXN-13698,PWY-7115,2-KETOGLUTARATE,GLT
RXN-13698,PWY-7115,2-KETOGLUTARATE,PYRUVATE
RXN-13698,PWY-7115,L-ALPHA-ALANINE,GLT
RXN-13698,PWY-7115,L-ALPHA-ALANINE,PYRUVATE
RXN66-321,PWY66-341,CPD-4186,5-ALPHA-CHOLESTA-724-DIEN-3-BETA-OL
RXN66-321,PWY66-341,CPD-4186,NADPH
RXN66-321,PWY66-341,CPD-4186,PROTON
RXN66-321,PWY66-341,NADP,5-ALPHA-CHOLESTA-724-DIEN-3-BETA-OL
RXN66-321,PWY66-341,NADP,NADPH
RXN66-321,PWY66-341,NADP,PROTON
ADENYLYLSULFKIN-RXN,PWY-5340,APS,PROTON
ADENYLYLSULFKIN-RXN,PWY-5340,APS,PAPS
ADENYLYLSULFKIN-RXN,PWY-5340,APS,ADP
ADENYLYLSULFKIN-RXN,PWY-5340,ATP,PROTON
ADENYLYLSULFKIN-RXN,PWY-5340,ATP,PAPS
ADENYLYLSULFKIN-RXN,PWY-5340,ATP,ADP
RXN-7305,PWY-4781,CPD-6783,CPD-6746
RXN-7305,PWY-4781,CPD-6783,Pi
RXN-7305,PWY-4781,WATER,CPD-6746
RXN-7305,PWY-4781,WATER,Pi
RXN-14446,PWY-7256,CPD1F-766,CPD-15005
RXN-14446,PWY-7256,CPD1F-766,FERULIC-ACID
RXN-14446,PWY-7256,CPD-15281,CPD-15005
RXN-14446,PWY-7256,CPD-15281,FERULIC-ACID
RXN-6522,PWY-5036,CPD1F-97,CPD-6202
RXN-6522,PWY-5036,CPD1F-97,SUC
RXN-6522,PWY-5036,CPD1F-97,CARBON-DIOXIDE
RXN-6522,PWY-5036,2-KETOGLUTARATE,CPD-6202
RXN-6522,PWY-5036,2-KETOGLUTARATE,SUC
RXN-6522,PWY-5036,2-KETOGLUTARATE,CARBON-DIOXIDE
RXN-6522,PWY-5036,OXYGEN-MOLECULE,CPD-6202
RXN-6522,PWY-5036,OXYGEN-MOLECULE,SUC
RXN-6522,PWY-5036,OXYGEN-MOLECULE,CARBON-DIOXIDE
RXN-16786,PWY-7680,CPD-8721,CPD-16534
RXN-16786,PWY-7680,CPD-8721,NADP
RXN-16786,PWY-7680,CPD-8721,WATER
RXN-16786,PWY-7680,NADPH,CPD-16534
RXN-16786,PWY-7680,NADPH,NADP
RXN-16786,PWY-7680,NADPH,WATER
RXN-16786,PWY-7680,PROTON,CPD-16534
RXN-16786,PWY-7680,PROTON,NADP
RXN-16786,PWY-7680,PROTON,WATER
RXN-16786,PWY-7680,OXYGEN-MOLECULE,CPD-16534
RXN-16786,PWY-7680,OXYGEN-MOLECULE,NADP
RXN-16786,PWY-7680,OXYGEN-MOLECULE,WATER
RXN-11041,Unknown,SE-2,SELENOMETHIONINE
RXN-19705,PWY-5672,CPD-12575,CPD-15446
RXN-19705,PWY-5672,CPD-12575,UDP
RXN-19705,PWY-5672,CPD-12575,PROTON
RXN-19705,PWY-5672,CPD-15447,CPD-15446
RXN-19705,PWY-5672,CPD-15447,UDP
RXN-19705,PWY-5672,CPD-15447,PROTON
RXN-7185,PWY-4562,CPD-505,PROTON
RXN-7185,PWY-4562,CPD-505,CPD-6661
RXN-7185,PWY-4562,CPD-505,ADP
RXN-7185,PWY-4562,ATP,PROTON
RXN-7185,PWY-4562,ATP,CPD-6661
RXN-7185,PWY-4562,ATP,ADP
RXN-13884,PWY-7154,CPD-14894,ERGOSTEROL
RXN-13884,PWY-7154,CPD-14894,NADPH
RXN-13884,PWY-7154,CPD-14894,PROTON
RXN-13884,PWY-7154,NADP,ERGOSTEROL
RXN-13884,PWY-7154,NADP,NADPH
RXN-13884,PWY-7154,NADP,PROTON
RXNQT-4148,PWYQT-4433,CPDQT-8,2-CARBOXY-D-ARABINITOL
RXN0-2022,PWY3O-440,PROTON,ACETOIN
RXN0-2022,PWY3O-440,PROTON,CARBON-DIOXIDE
RXN0-2022,PWY3O-440,PYRUVATE,ACETOIN
RXN0-2022,PWY3O-440,PYRUVATE,CARBON-DIOXIDE
RXN0-2022,PWY3O-440,ACETALD,ACETOIN
RXN0-2022,PWY3O-440,ACETALD,CARBON-DIOXIDE
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN,CALVIN-PWY,G3P,D-RIBULOSE-15-P2
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN,CALVIN-PWY,G3P,CARBON-DIOXIDE
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN,CALVIN-PWY,G3P,WATER
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN,CALVIN-PWY,PROTON,D-RIBULOSE-15-P2
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN,CALVIN-PWY,PROTON,CARBON-DIOXIDE
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN,CALVIN-PWY,PROTON,WATER
RXN-8540,PWY-5425,FARNESYL-PP,CPD-8701
RXN-8540,PWY-5425,FARNESYL-PP,PPI
RXN-6182,Unknown,ALPHA-GLC-6-P,FRUCTOSE-6P
RXN-8546,Unknown,GERANYL-PP,CPD-8735
RXN-8546,Unknown,GERANYL-PP,PPI
RXN-14048,RXN-15130,L-CYSTATHIONINE,CYS
RXN-14048,RXN-15130,L-CYSTATHIONINE,CPD-15056
RXN-14048,RXN-15130,L-CYSTATHIONINE,PROTON
SIROHEME-FERROCHELAT-RXN,PWY-5194,SIROHYDROCHLORIN,PROTON
SIROHEME-FERROCHELAT-RXN,PWY-5194,SIROHYDROCHLORIN,SIROHEME
SIROHEME-FERROCHELAT-RXN,PWY-5194,FE+2,PROTON
SIROHEME-FERROCHELAT-RXN,PWY-5194,FE+2,SIROHEME
RXN-9018,PWY-7076,S-ADENOSYLMETHIONINE,PROTON
RXN-9018,PWY-7076,S-ADENOSYLMETHIONINE,CPD-9502
RXN-9018,PWY-7076,S-ADENOSYLMETHIONINE,ADENOSYL-HOMO-CYS
RXN-9018,PWY-7076,CPD-9501,PROTON
RXN-9018,PWY-7076,CPD-9501,CPD-9502
RXN-9018,PWY-7076,CPD-9501,ADENOSYL-HOMO-CYS
RXN-9532,PWY-5971,R-3-hydroxydodecanoyl-ACPs,3-oxo-dodecanoyl-ACPs
RXN-9532,PWY-5971,R-3-hydroxydodecanoyl-ACPs,NADPH
RXN-9532,PWY-5971,R-3-hydroxydodecanoyl-ACPs,PROTON
RXN-9532,PWY-5971,NADP,3-oxo-dodecanoyl-ACPs
RXN-9532,PWY-5971,NADP,NADPH
RXN-9532,PWY-5971,NADP,PROTON
RXN-3624,PWY-2321,S-ADENOSYLMETHIONINE,PROTON
RXN-3624,PWY-2321,S-ADENOSYLMETHIONINE,CPD-3502
RXN-3624,PWY-2321,S-ADENOSYLMETHIONINE,ADENOSYL-HOMO-CYS
RXN-3624,PWY-2321,2-HYDROXYISOFLAVANONE,PROTON
RXN-3624,PWY-2321,2-HYDROXYISOFLAVANONE,CPD-3502
RXN-3624,PWY-2321,2-HYDROXYISOFLAVANONE,ADENOSYL-HOMO-CYS
RXN-14660,Unknown,S-ADENOSYLMETHIONINE,PROTON
RXN-14660,Unknown,S-ADENOSYLMETHIONINE,ADENOSYL-HOMO-CYS
RXN-14660,Unknown,S-ADENOSYLMETHIONINE,CPD-15485
RXN-14660,Unknown,CPD-15484,PROTON
RXN-14660,Unknown,CPD-15484,ADENOSYL-HOMO-CYS
RXN-14660,Unknown,CPD-15484,CPD-15485
RXN-12883,Unknown,CPD-4754,CPD-13923
RXN-12883,Unknown,CPD-4754,Ox-NADPH-Hemoprotein-Reductases
RXN-12883,Unknown,CPD-4754,WATER
RXN-12883,Unknown,CPD-4754,PROTON
RXN-12883,Unknown,OXYGEN-MOLECULE,CPD-13923
RXN-12883,Unknown,OXYGEN-MOLECULE,Ox-NADPH-Hemoprotein-Reductases
RXN-12883,Unknown,OXYGEN-MOLECULE,WATER
RXN-12883,Unknown,OXYGEN-MOLECULE,PROTON
RXN-12883,Unknown,Red-NADPH-Hemoprotein-Reductases,CPD-13923
RXN-12883,Unknown,Red-NADPH-Hemoprotein-Reductases,Ox-NADPH-Hemoprotein-Reductases
RXN-12883,Unknown,Red-NADPH-Hemoprotein-Reductases,WATER
RXN-12883,Unknown,Red-NADPH-Hemoprotein-Reductases,PROTON
RXN-8939,PWY-5733,FARNESYL-PP,CPD-9370
RXN-8939,PWY-5733,FARNESYL-PP,PPI
RXN-18137,PWY-7826,CPD-19445,CPD-19435
RXN-18137,PWY-7826,CPD-19445,Donor-H2
RXN-18137,PWY-7826,Acceptor,CPD-19435
RXN-18137,PWY-7826,Acceptor,Donor-H2
RXN-13765,PWY-7129,CPD-11685,CPD-14753
RXN-13765,PWY-7129,CPD-11685,UDP
RXN-13765,PWY-7129,CPD-12575,CPD-14753
RXN-13765,PWY-7129,CPD-12575,UDP
RXN-12453,PWY-6824,CPD-13465,CPD-13455
RXN-12453,PWY-6824,CPD-13465,NADH
RXN-12453,PWY-6824,CPD-13465,PROTON
RXN-12453,PWY-6824,NAD,CPD-13455
RXN-12453,PWY-6824,NAD,NADH
RXN-12453,PWY-6824,NAD,PROTON
RXN-16465,PWY-7642,CPD-693,CPD-17688
RXN-16465,PWY-7642,CPD-693,Ox-NADPH-Hemoprotein-Reductases
RXN-16465,PWY-7642,CPD-693,WATER
RXN-16465,PWY-7642,Red-NADPH-Hemoprotein-Reductases,CPD-17688
RXN-16465,PWY-7642,Red-NADPH-Hemoprotein-Reductases,Ox-NADPH-Hemoprotein-Reductases
RXN-16465,PWY-7642,Red-NADPH-Hemoprotein-Reductases,WATER
RXN-16465,PWY-7642,OXYGEN-MOLECULE,CPD-17688
RXN-16465,PWY-7642,OXYGEN-MOLECULE,Ox-NADPH-Hemoprotein-Reductases
RXN-16465,PWY-7642,OXYGEN-MOLECULE,WATER
RXN0-882,PWY-7560,HYDROXY-METHYL-BUTENYL-DIP,2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE
RXN0-882,PWY-7560,HYDROXY-METHYL-BUTENYL-DIP,Reduced-ferredoxins
RXN0-882,PWY-7560,HYDROXY-METHYL-BUTENYL-DIP,PROTON
RXN0-882,PWY-7560,Oxidized-ferredoxins,2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE
RXN0-882,PWY-7560,Oxidized-ferredoxins,Reduced-ferredoxins
RXN0-882,PWY-7560,Oxidized-ferredoxins,PROTON
RXN0-882,PWY-7560,WATER,2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE
RXN0-882,PWY-7560,WATER,Reduced-ferredoxins
RXN0-882,PWY-7560,WATER,PROTON
RXN-14534,Unknown,WATER,Pi
RXN-14534,Unknown,WATER,TYR
RXN-14534,Unknown,WATER,TYR
RXN-14534,Unknown,WATER,Pi
RXN-14534,Unknown,CPD-3728,Pi
RXN-14534,Unknown,CPD-3728,TYR
RXN-14534,Unknown,CPD-3728,TYR
RXN-14534,Unknown,CPD-3728,Pi
RXN-14534,Unknown,CPD-3728,Pi
RXN-14534,Unknown,CPD-3728,TYR
RXN-14534,Unknown,CPD-3728,TYR
RXN-14534,Unknown,CPD-3728,Pi
RXN-14534,Unknown,WATER,Pi
RXN-14534,Unknown,WATER,TYR
RXN-14534,Unknown,WATER,TYR
RXN-14534,Unknown,WATER,Pi
ALLANTOINASE-RXN,PWY4LZ-81,S-ALLANTOIN,PROTON
ALLANTOINASE-RXN,PWY4LZ-81,S-ALLANTOIN,ALLANTOATE
ALLANTOINASE-RXN,PWY4LZ-81,WATER,PROTON
ALLANTOINASE-RXN,PWY4LZ-81,WATER,ALLANTOATE
